GENESIS-Tabelle: 23211-0004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deaths: Germany, years, causes of death, sex, age groups;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Causes of death statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deaths (number);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex;Sex
2013;External causes of morbidity and mortality;35;129;414;652;753;759;737;934;1426;1563;1402;1309;1186;1878;2158;2109;2979;-;20;93;153;184;178;206;200;296;455;516;470;503;559;987;1461;1928;5501;-
2013;Accidents, including their sequelae;17;110;274;353;342;325;302;376;589;676;620;634;663;1137;1490;1550;2386;-;9;59;94;96;85;71;72;97;146;202;209;256;330;671;1138;1657;4980;-
2013;Transport accidents;1;32;221;273;219;170;141;162;243;236;192;142;109;201;200;144;103;-;1;29;75;67;61;37;29;40;54;51;58;52;58;96;108;85;81;-
2013;Falls;-;9;9;15;15;26;36;46;102;145;160;213;281;526;781;980;1628;-;1;3;5;3;6;9;9;13;21;50;45;98;134;308;621;1049;3495;-
2013;Accidental drowning and submersion;-;27;18;19;18;18;14;10;18;31;25;30;21;22;31;18;15;-;-;6;3;-;1;5;2;2;3;6;8;12;10;20;20;14;18;-
2013;Exposure to smoke, fire and flames;1;7;1;1;6;7;5;20;18;15;24;18;23;29;20;27;19;-;1;3;2;-;1;-;4;6;10;12;12;8;9;13;17;26;50;-
2013;Accid. poisoning by and exposure to noxious subst.;-;3;4;15;43;64;60;64;68;49;31;17;12;14;14;8;12;-;-;2;3;8;9;15;9;16;18;20;15;6;6;11;5;5;24;-
2013;Intentional self-harm;-;6;119;272;349;389;383;498;744;795;693;585;443;655;577;470;471;-;-;12;46;65;79;109;99;164;263;277;227;211;185;251;234;178;227;-
2013;Assault;13;5;6;9;16;9;13;10;23;14;11;12;14;7;10;5;3;-;10;15;5;12;7;17;16;10;20;11;11;14;14;14;11;10;17;-
2013;Event of undetermined intent;5;7;15;18;45;34;37;49;66;77;75;75;65;76;77;82;119;-;1;6;8;11;7;9;11;23;25;24;22;21;30;50;76;83;277;-
2013;Total;1268;577;653;1078;1362;1740;2235;4334;9403;15826;22125;29847;34297;60178;73272;74702;96748;-;982;466;332;460;589;851;1229;2477;5147;8574;11695;16266;19864;37390;56453;78784;222621;-
2014;Certain infectious and parasitic diseases;16;20;7;12;16;31;65;109;209;280;436;495;541;1065;1514;1527;2007;-;9;22;5;9;9;15;37;48;68;140;209;283;388;750;1407;1803;4435;-
2014;Tuberculosis, including its sequelae;-;-;1;-;2;-;3;1;5;6;13;10;12;19;28;26;43;-;-;-;1;-;2;1;-;1;4;1;5;6;6;10;26;31;47;-
2014;Meningococcal infection;1;1;-;1;-;-;1;1;-;-;1;2;1;-;-;1;1;-;1;4;2;1;-;-;1;-;1;3;-;-;1;1;1;-;3;-
2014;Viral hepatitis;-;-;-;-;1;3;9;19;40;50;79;53;42;41;50;30;31;-;-;-;-;-;-;2;6;7;11;20;38;31;27;37;61;79;87;-
2014;HIV disease;-;-;1;-;1;10;20;40;56;58;38;29;20;21;7;4;-;-;-;-;-;1;1;4;10;12;7;15;9;11;3;3;3;2;2;-
2014;Neoplasms;8;130;68;85;144;221;333;827;2303;5016;8263;12005;13377;21804;24306;18405;17825;-;11;97;53;63;120;252;480;982;2338;4408;6020;8243;9163;14596;18069;15908;24848;-
2014;Malignant neoplasms;7;126;66;85;137;218;319;810;2272;4955;8151;11837;13125;21348;23633;17772;16905;-;5;95;50;61;119;245;475;973;2308;4358;5968;8142;9003;14293;17531;15194;23172;-
2014;Malignant neoplasms of lip, oral cavity, pharynx;-;-;-;1;4;5;10;46;171;433;597;717;560;614;482;240;215;-;-;1;-;1;2;4;7;12;36;93;140;165;159;191;167;115;260;-
2014;Malignant neoplasms of oesophagus;-;-;-;-;1;3;8;27;119;286;453;564;532;807;623;389;295;-;-;-;-;-;2;1;3;7;19;64;89;128;148;163;192;162;258;-
2014;Malignant neoplasms of stomach;-;-;1;-;4;10;22;63;132;266;379;533;550;879;1048;846;812;-;-;-;2;2;2;14;20;34;94;143;169;267;281;490;613;718;1216;-
2014;Malignant neoplasms of colon;-;1;3;2;10;10;20;42;135;255;383;670;807;1398;1783;1519;1540;-;-;-;1;1;5;9;26;46;105;188;296;403;524;999;1382;1420;2916;-
2014;Malig. neopl. of rectum,anus,rectosigmoid junction;-;-;-;2;-;7;13;30;89;203;340;480;528;841;945;639;578;-;-;-;-;1;2;4;6;26;47;153;178;245;263;405;544;545;978;-
2014;Malignant neoplasms of liver, bile ducts, pancreas;-;-;1;3;4;18;23;100;265;610;1021;1558;1797;2886;3146;2048;1541;-;1;2;1;1;3;7;17;54;136;332;558;931;1117;1976;2633;2232;3022;-
2014;Malig. neoplasms of liver, intrahepatic bile ducts;-;-;-;2;2;7;5;34;71;169;367;591;650;1049;1152;684;463;-;1;2;1;1;2;4;5;21;29;71;116;197;213;378;460;415;524;-
2014;Malignant neoplasms of pancreas;-;-;1;1;2;9;13;52;165;387;565;850;991;1568;1651;1106;870;-;-;-;-;-;1;3;9;24;89;230;359;574;766;1296;1709;1425;1899;-
2014;Malig. neoplasms of larynx,trachea,bronchus,lung;-;1;-;1;6;18;40;134;539;1417;2703;3854;4062;6082;5770;3705;2529;-;-;2;2;-;5;11;37;92;373;989;1553;1954;2036;2652;2409;1804;1829;-
2014;Malignant neoplasms of bronchus and lung;-;1;-;1;5;17;36;127;520;1354;2575;3653;3896;5828;5554;3569;2400;-;-;2;2;-;5;11;36;92;367;979;1523;1920;2007;2608;2371;1791;1799;-
2014;Melanoma and other malignant neoplasms of skin;-;-;1;1;9;9;18;56;78;98;141;178;187;329;431;323;380;-;-;-;-;3;7;8;21;31;51;72;75;109;137;182;236;221;468;-
2014;Malignant melanoma of skin;-;-;1;1;9;6;16;55;72;89;132;156;160;288;354;247;218;-;-;-;-;3;7;8;21;28;50;66;68;99;126;157;202;166;269;-
2014;Malignant neoplasms of breast;-;-;-;-;-;-;-;1;4;7;8;11;20;23;22;16;22;-;-;-;-;2;21;67;151;293;724;1034;1179;1484;1604;2329;2782;2274;3726;-
2014;Malig. neoplasms of genital organs, urinary tract;1;5;4;7;8;16;28;61;181;392;749;1327;1836;3648;4949;4704;5862;-;-;1;1;7;21;37;81;170;358;677;869;1163;1320;2157;2887;2388;3523;-
2014;Malignant neoplasms of cervix uteri;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;10;14;49;80;118;151;172;146;135;128;193;137;168;-
2014;Malig. neopl. of corpus uteri,uterus, part unspec.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;8;13;30;79;133;191;226;391;485;400;509;-
2014;Malignant neoplasms of ovary;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;12;17;43;141;286;344;473;557;840;1077;742;816;-
2014;Malignant neoplasms of prostate;-;-;-;-;-;-;1;4;28;88;250;601;976;2097;2935;2903;3821;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Malignant neoplasms of kidney, except renal pelvis;1;4;1;1;1;4;6;22;71;131;233;314;321;549;666;498;420;-;-;1;-;-;2;2;1;5;20;50;69;140;141;278;426;367;533;-
2014;Malignant neoplasms of bladder;-;-;-;-;-;1;-;14;33;75;145;205;285;542;731;780;1086;-;-;-;-;-;1;1;4;9;15;42;57;68;96;173;266;315;748;-
2014;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;1;31;20;29;33;36;31;70;157;309;454;688;889;1752;2202;1747;1560;-;1;25;12;19;18;26;26;65;106;179;290;418;562;1277;1783;1636;2157;-
2014;Leukaemia;1;23;11;20;16;22;13;28;63;106;168;261;362;721;931;747;675;-;1;23;8;16;13;16;14;37;54;83;125;172;214;511;690;645;953;-
2014;Benign neoplasms;-;-;-;-;3;1;2;7;7;9;10;13;20;37;56;47;55;-;3;-;-;-;-;2;1;3;5;8;6;18;25;39;61;67;125;-
2014;Diseases of the blood and blood-forming organs;5;12;3;2;2;5;4;11;18;30;37;56;74;154;211;214;360;-;6;4;3;7;4;5;4;10;16;18;31;46;60;126;248;318;827;-
2014;Endocrine, nutritional and metabolic diseases;11;29;10;17;29;41;57;125;280;448;632;850;960;1573;2312;2247;3025;-;11;14;6;27;21;29;29;64;123;171;310;438;547;1061;2258;3004;8511;-
2014;Diabetes mellitus;-;2;5;4;15;19;24;72;166;257;432;613;721;1282;1957;1920;2452;-;-;-;1;7;5;3;9;28;52;90;166;274;372;779;1789;2471;6656;-
2014;Mental and behavioural disorders;-;2;6;24;80;136;203;274;491;761;780;803;591;1050;1744;2366;4663;-;1;2;2;8;18;45;38;77;146;202;234;278;271;708;1614;3339;14978;-
2014;Mental and behav. disorders due to use of alcohol;-;-;4;2;15;40;84;163;370;646;660;660;377;426;283;115;77;-;-;-;-;-;1;13;17;41;104;156;166;190;111;144;109;68;72;-
2014;Mental a.behav. dis. due to oth. psychoactive sub.;-;-;2;20;61;90;112;93;96;74;51;30;7;6;4;-;2;-;-;-;-;6;17;22;14;19;23;19;20;9;3;4;6;4;5;-
2014;Diseases of the nervous system and sensory organs;29;56;49;63;64;69;69;133;260;383;468;689;766;1583;2574;2520;2875;-;24;54;18;29;31;35;53;89;190;283;391;484;592;1225;2049;2415;5276;-
2014;Meningitis;2;2;1;1;-;1;-;2;2;3;4;5;8;9;9;9;6;-;3;2;-;1;-;-;1;1;1;1;2;5;4;7;9;9;14;-
2014;Diseases of the circulatory system;11;28;28;53;105;198;331;753;1819;3555;5236;7681;9174;17080;26232;29126;47128;-;11;20;25;41;65;102;154;319;681;1250;1821;2818;4108;9232;19938;32543;116390;-
2014;Hypertensive diseases;-;1;-;1;1;9;12;36;103;162;300;382;500;950;1648;2266;4945;-;1;1;-;-;2;2;7;15;37;81;125;198;309;810;2049;3851;18384;-
2014;Ischaemic heart diseases;-;-;2;7;14;51;97;324;855;1790;2673;3891;4499;7960;11692;12371;18241;-;-;-;2;4;4;11;28;71;217;395;592;1014;1464;3135;6496;10062;33204;-
2014;Acute or subsequent myocardial infarction;-;-;1;5;7;42;81;243;649;1270;1821;2335;2453;3895;5069;4699;5933;-;-;-;-;3;3;7;17;59;165;284;406;631;818;1620;3035;4107;10446;-
2014;Other forms of heart disease;10;13;15;24;52;61;106;187;380;720;986;1384;1639;3157;5042;6109;11876;-;10;10;10;15;21;30;33;67;147;230;363;553;804;1925;4329;7776;31623;-
2014;Other diseases of endocardium;-;5;1;2;4;4;11;19;43;86;96;203;244;516;923;1166;1841;-;-;1;-;-;1;5;4;12;12;45;49;81;145;351;842;1495;4758;-
2014;Cerebrovascular diseases;-;3;5;9;20;26;53;86;201;394;556;959;1272;2618;4375;4706;6729;-;-;5;5;9;13;32;45;78;152;294;374;537;776;1819;3912;6262;18907;-
2014;Stroke, not specified as haemorrhage or infarction;-;-;-;-;1;2;5;7;18;60;92;182;309;612;1122;1397;2325;-;-;-;1;2;1;1;2;3;7;19;40;75;137;375;1011;1943;7004;-
2014;Diseases of arteries, arterioles and capillaries;-;4;1;-;4;16;17;33;90;184;319;443;585;1143;1502;1575;2340;-;-;1;-;1;6;4;7;18;38;64;129;173;278;560;1047;1533;5762;-
2014;Diseases of the respiratory system;11;23;9;19;18;21;48;79;233;493;923;1706;2326;4301;6399;6428;8707;-;3;19;7;11;11;15;34;64;135;294;555;974;1371;2518;3788;4759;12302;-
2014;Influenza;-;-;-;-;-;-;2;3;3;1;5;7;2;3;4;3;7;-;-;1;-;-;-;-;1;2;-;2;2;5;4;1;5;6;10;-
2014;Pneumonia;3;7;1;3;11;9;15;22;77;99;165;294;389;859;1565;1832;3123;-;1;10;3;4;1;3;13;19;30;50;74;133;184;445;916;1413;4938;-
2014;Chronic lower respiratory diseases;-;2;1;7;4;3;14;32;98;284;585;1127;1518;2608;3511;3296;3799;-;-;3;-;3;2;5;10;24;71;179;398;710;969;1621;2095;2307;4712;-
2014;Asthma;-;1;1;5;1;3;9;5;22;23;33;37;39;44;59;60;73;-;-;3;-;2;2;3;6;7;16;17;26;30;35;55;81;79;237;-
2014;COVID-19, virus detected;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;COVID-19, virus not detected;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Diseases of the digestive system;3;7;3;13;33;84;169;372;893;1478;1795;2167;1848;2544;3072;2524;2988;-;5;7;2;8;18;45;56;157;372;699;781;947;1013;1580;2521;2927;7406;-
2014;Gastric, duodenal, peptic, gastrojejunal ulcer;-;-;-;1;-;7;3;10;19;36;45;63;83;119;193;174;284;-;-;-;-;-;-;3;3;3;9;17;24;30;46;71;167;220;623;-
2014;Diseases of liver;1;4;1;6;19;49;118;277;666;1121;1303;1488;1135;1251;1134;635;382;-;2;1;-;3;6;25;41;113;276;524;536;609;540;645;756;485;592;-
2014;Alcohol. liver dis.,chr. hepatitis,fibrosis,cirrh.;-;3;1;3;17;45;108;264;645;1075;1257;1427;1075;1170;1033;542;308;-;-;-;-;1;3;24;40;106;271;495;506;576;497;573;648;396;418;-
2014;Diseases of the skin and subcutaneous tissue;-;-;-;-;-;-;1;3;5;20;24;36;32;62;86;101;141;-;-;-;-;-;1;1;-;2;3;14;20;17;26;83;103;166;469;-
2014;Diseases of musculoskeletal sys. a. connec. tissue;1;3;1;3;2;4;5;6;23;45;50;81;103;157;214;210;267;-;-;1;-;2;3;8;6;7;18;29;41;74;85;200;338;380;950;-
2014;Chronic polyarthritis and arthrosis;-;-;-;-;1;-;-;-;2;7;4;17;28;31;50;52;70;-;-;-;-;-;-;-;-;1;2;3;9;18;22;55;93;106;259;-
2014;Diseases of the genitourinary system;1;3;1;5;4;8;9;21;63;96;156;277;437;936;1713;2190;3859;-;1;6;2;-;1;3;7;14;28;56;96;168;248;653;1478;2411;7296;-
2014;Disorders of kidney;1;3;1;5;4;7;8;12;45;72;115;213;345;683;1289;1679;2959;-;1;5;2;-;1;-;4;7;19;37;70;120;167;473;1085;1766;5609;-
2014;Pregnancy, childbirth and the puerperium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;12;6;2;1;-;-;-;-;-;-;-;-;-
2014;Certain conditions origin. in the perinatal period;690;3;1;1;2;2;-;-;-;1;1;3;2;-;-;-;-;-;515;3;3;1;-;-;1;-;-;2;1;2;1;-;2;-;-;-
2014;Congenital malform.,deform. a. chromosomal abnorm.;329;61;18;19;14;27;25;18;33;70;76;64;35;29;20;8;20;-;323;65;15;11;10;13;9;17;34;39;62;78;24;36;20;18;25;-
2014;Congenital malformations of the nervous system;27;9;7;3;1;5;4;1;3;4;1;1;-;-;-;-;-;-;24;13;8;1;3;4;2;1;2;2;1;2;-;-;1;-;-;-
2014;Congenital malformations of the circulatory system;107;16;6;5;7;6;11;5;8;14;7;7;3;7;4;1;8;-;92;18;2;2;2;1;2;4;10;3;6;6;5;12;7;11;16;-
2014;Symp., signs a. abnormal clinical a. lab. findings;120;32;28;72;101;154;216;404;778;1217;1419;1550;1338;1849;1743;1275;1834;-;78;22;22;32;30;45;72;110;279;385;498;612;706;1017;1356;1482;4923;-
2014;Sudden infant death syndrome;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Other ill-defined and unknown causes of mortality;43;26;28;71;99;153;207;390;748;1175;1358;1492;1272;1726;1564;1048;1151;-;33;21;20;31;30;43;69;103;275;368;477;575;662;927;1171;1143;2321;-
2014;External causes of morbidity and mortality;31;147;398;698;736;746;718;871;1401;1601;1441;1442;1163;1880;2188;2107;3277;-;20;79;136;174;173;174;178;263;412;508;489;492;513;951;1487;1964;5809;-
2014;Accidents, including their sequelae;19;113;239;402;336;304;300;327;576;648;665;757;670;1138;1469;1575;2702;-;16;58;70;91;61;56;56;86;132;156;212;253;309;677;1213;1736;5354;-
2014;Transport accidents;1;50;197;306;217;179;126;138;243;243;193;171;114;176;205;134;103;-;-;29;62;68;37;27;24;43;47;44;57;48;55;85;113;93;95;-
2014;Falls;1;10;7;16;24;27;31;48;106;169;199;273;278;533;759;1002;1880;-;-;1;3;5;7;4;10;7;22;39;55;78;124;318;683;1085;3778;-
2014;Accidental drowning and submersion;-;12;11;19;15;12;18;10;21;18;21;24;17;28;32;21;8;-;2;10;-;3;2;-;3;5;4;5;7;5;8;6;16;12;14;-
2014;Exposure to smoke, fire and flames;-;6;2;3;4;8;5;13;14;19;31;19;14;29;20;13;14;-;1;5;2;1;-;3;2;1;4;7;15;6;7;14;17;13;35;-
2014;Accid. poisoning by and exposure to noxious subst.;-;1;7;25;40;51;69;54;64;49;33;17;16;17;14;10;9;-;-;3;1;7;8;10;6;16;13;12;16;9;11;12;12;10;30;-
2014;Intentional self-harm;-;20;137;260;356;394;359;484;745;853;691;604;445;668;650;462;496;-;-;8;57;64;86;96;103;151;245;301;244;203;182;224;220;173;228;-
2014;Assault;10;11;9;8;11;6;13;18;15;26;10;12;7;7;6;3;2;-;3;10;5;11;17;8;12;14;18;24;12;9;11;10;10;6;14;-
2014;Event of undetermined intent;2;3;13;28;33;41;42;40;63;71;74;67;41;64;62;67;77;-;1;3;4;7;9;14;7;12;17;25;20;24;11;39;42;48;207;-
2014;Total;1266;556;630;1086;1350;1747;2253;4006;8809;15494;21737;29905;32767;56067;74328;71248;98976;-;1018;415;299;424;522;799;1164;2225;4844;8498;11559;15954;19116;34736;56676;73437;214445;-
2015;Certain infectious and parasitic diseases;19;26;7;10;19;33;58;133;199;321;416;530;608;1023;1755;1735;2379;-;9;24;9;3;21;14;29;43;88;144;215;303;416;780;1545;2042;4987;-
2015;Tuberculosis, including its sequelae;-;-;-;1;1;-;4;7;6;11;19;14;12;19;31;29;35;-;-;1;-;-;3;1;1;1;2;3;5;4;8;13;25;19;36;-
2015;Meningococcal infection;1;6;1;1;2;-;-;-;-;1;-;-;-;1;1;-;2;-;4;4;-;-;1;-;-;-;1;1;-;1;1;1;1;-;1;-
2015;Viral hepatitis;-;-;-;1;-;4;10;33;42;80;76;71;46;42;48;34;41;-;-;-;-;-;-;-;5;6;13;25;31;27;33;33;76;72;90;-
2015;HIV disease;-;-;1;2;2;11;17;36;47;47;43;29;21;25;18;7;-;-;-;1;-;-;2;7;8;7;8;10;4;7;5;4;1;-;1;-
2015;Neoplasms;10;125;72;106;172;242;350;794;2166;4854;8313;12180;14194;20042;25166;18985;18636;-;10;93;41;72;108;262;461;901;2290;4358;6265;8409;9765;13740;18631;16769;25170;-
2015;Malignant neoplasms;3;118;71;100;163;233;344;781;2139;4787;8193;11994;13965;19606;24453;18320;17646;-;7;86;38;68;106;254;453;891;2273;4311;6194;8274;9601;13458;18049;15978;23380;-
2015;Malignant neoplasms of lip, oral cavity, pharynx;-;-;-;3;3;6;8;35;159;425;627;734;571;574;474;260;207;-;-;-;-;-;1;1;6;12;30;87;145;185;166;169;179;134;263;-
2015;Malignant neoplasms of oesophagus;-;-;-;-;1;9;10;31;120;278;467;615;633;705;676;421;303;-;-;-;-;-;-;-;4;5;12;45;81;119;139;212;204;176;241;-
2015;Malignant neoplasms of stomach;-;-;1;4;3;14;22;43;142;255;395;535;532;776;1057;820;830;-;-;-;1;3;6;11;23;34;72;143;165;263;282;395;629;650;1152;-
2015;Malignant neoplasms of colon;-;-;-;2;6;12;15;67;99;256;418;633;856;1282;1781;1517;1604;-;-;1;-;2;6;11;22;34;99;196;306;422;528;839;1338;1437;2883;-
2015;Malig. neopl. of rectum,anus,rectosigmoid junction;-;-;1;1;4;9;16;31;92;209;336;477;553;791;964;708;609;-;-;-;-;-;1;6;10;20;57;116;167;250;244;441;551;567;942;-
2015;Malignant neoplasms of liver, bile ducts, pancreas;-;2;3;7;10;21;32;88;240;557;1056;1573;1985;2670;3392;2105;1598;-;1;3;2;4;5;7;28;58;184;347;608;957;1200;1853;2795;2313;2995;-
2015;Malig. neoplasms of liver, intrahepatic bile ducts;-;2;3;4;4;8;12;30;63;165;351;602;694;907;1230;679;477;-;-;3;2;3;4;2;6;16;49;83;127;202;263;362;500;431;558;-
2015;Malignant neoplasms of pancreas;-;-;-;1;3;13;15;49;157;346;623;822;1120;1488;1792;1169;899;-;1;-;-;-;1;5;19;32;102;224;391;638;786;1250;1832;1489;1889;-
2015;Malig. neoplasms of larynx,trachea,bronchus,lung;-;1;-;2;4;16;38;134;494;1361;2625;3916;4336;5472;5931;3710;2629;-;-;2;1;-;1;7;26;92;392;940;1593;2078;2277;2581;2494;1760;1842;-
2015;Malignant neoplasms of bronchus and lung;-;1;-;2;4;15;35;127;461;1277;2496;3721;4152;5251;5717;3590;2505;-;-;2;1;-;1;7;23;91;388;926;1575;2048;2232;2547;2467;1742;1820;-
2015;Melanoma and other malignant neoplasms of skin;-;-;-;2;5;11;17;39;76;116;137;138;199;289;435;349;418;-;-;1;2;3;2;9;25;21;83;77;81;105;95;171;231;210;521;-
2015;Malignant melanoma of skin;-;-;-;-;5;11;16;39;73;109;131;112;178;239;364;253;237;-;-;-;1;3;1;9;23;21;80;74;76;89;83;144;197;171;315;-
2015;Malignant neoplasms of breast;-;-;-;-;-;-;1;3;6;8;9;12;18;20;30;30;22;-;-;-;-;5;12;64;133;313;646;1042;1243;1420;1627;2243;2988;2567;3833;-
2015;Malig. neoplasms of genital organs, urinary tract;-;3;2;7;22;20;23;53;135;371;771;1369;1910;3441;5047;4867;6140;-;-;7;1;8;20;45;71;135;354;681;921;1175;1420;2053;2955;2661;3642;-
2015;Malignant neoplasms of cervix uteri;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;9;24;34;57;109;169;181;157;142;155;197;116;190;-
2015;Malig. neopl. of corpus uteri,uterus, part unspec.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;4;10;35;77;126;239;257;333;510;450;556;-
2015;Malignant neoplasms of ovary;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;8;8;22;42;133;287;378;440;569;820;1030;826;864;-
2015;Malignant neoplasms of prostate;-;-;-;-;-;-;-;3;15;109;260;625;964;2034;2974;2954;3962;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2015;Malignant neoplasms of kidney, except renal pelvis;-;2;-;2;2;5;7;17;49;125;232;320;350;495;655;563;482;-;-;7;-;2;1;4;2;3;17;46;83;110;135;248;417;434;597;-
2015;Malignant neoplasms of bladder;-;1;-;1;-;1;-;11;27;59;140;226;307;459;786;801;1144;-;-;-;-;-;-;3;2;7;22;40;50;69;103;158;332;353;733;-
2015;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;1;38;21;29;41;42;49;77;189;295;442;687;917;1677;2285;1828;1648;-;1;23;13;11;14;29;40;44;107;181;268;414;636;1152;1808;1725;2194;-
2015;Leukaemia;1;34;15;25;25;25;32;36;74;109;161;275;360;692;996;713;717;-;1;19;8;8;7;18;28;25;60;88;120;144;245;440;679;694;995;-
2015;Benign neoplasms;2;-;-;-;1;3;2;2;3;8;15;14;20;30;59;50;68;-;-;-;1;-;2;-;1;3;4;12;16;19;21;32;56;85;133;-
2015;Diseases of the blood and blood-forming organs;8;3;-;7;9;4;3;13;21;36;59;70;95;166;265;274;399;-;6;6;5;1;4;2;5;8;15;24;26;46;63;130;251;348;963;-
2015;Endocrine, nutritional and metabolic diseases;25;20;12;16;29;56;77;110;265;445;644;881;1187;1601;2544;2560;3612;-;11;26;12;11;25;30;40;52;111;219;287;438;597;1111;2299;3358;9763;-
2015;Diabetes mellitus;-;1;2;4;12;21;31;61;141;284;430;651;906;1309;2064;2130;2825;-;-;2;4;1;4;7;13;20;43;103;154;309;387;761;1802;2674;7245;-
2015;Mental and behavioural disorders;-;2;7;40;97;163;218;261;513;788;893;876;740;1110;2235;2917;6403;-;-;2;3;12;32;48;58;68;128;186;239;296;343;780;2046;4054;19032;-
2015;Mental and behav. disorders due to use of alcohol;-;-;-;3;14;43;87;156;381;644;739;704;502;422;330;126;80;-;-;-;-;-;6;10;23;30;88;142;185;195;166;146;105;73;90;-
2015;Mental a.behav. dis. due to oth. psychoactive sub.;-;-;5;33;74;115;121;86;102;85;54;24;5;1;7;1;3;-;-;-;-;6;15;30;22;23;19;16;7;7;6;9;4;4;5;-
2015;Diseases of the nervous system and sensory organs;29;64;51;61;57;70;92;139;254;416;527;679;883;1732;2989;3071;3271;-;28;65;34;25;42;39;53;88;170;315;404;530;689;1233;2296;2821;5924;-
2015;Meningitis;1;2;-;2;2;-;-;2;3;7;7;4;4;5;11;11;9;-;1;2;-;-;-;-;-;2;-;4;8;3;2;8;14;10;8;-
2015;Diseases of the circulatory system;19;32;37;66;105;203;346;740;1906;3730;5615;8027;10026;16438;27885;31341;51480;-;8;33;27;33;78;108;121;304;670;1213;1833;3049;4394;8917;20851;33620;123361;-
2015;Hypertensive diseases;-;1;1;-;5;13;17;35;96;197;315;490;574;976;1918;2544;5743;-;-;1;-;-;1;-;4;11;35;71;111;220;343;787;2167;4180;20916;-
2015;Ischaemic heart diseases;1;-;1;8;14;43;122;297;886;1810;2874;3999;4876;7582;12444;13304;20203;-;1;-;2;1;8;10;22;73;193;382;628;1112;1518;3004;6806;10328;35678;-
2015;Acute or subsequent myocardial infarction;1;-;1;5;11;33;96;226;654;1259;1885;2351;2666;3569;5210;4744;6305;-;1;-;1;1;7;5;18;49;146;268;398;693;862;1523;3145;4090;10725;-
2015;Other forms of heart disease;13;21;21;35;44;74;103;192;438;824;1102;1547;1884;3255;5577;6784;12957;-;5;19;10;10;23;35;33;71;153;261;404;637;924;1902;4654;8287;33773;-
2015;Other diseases of endocardium;-;2;2;5;5;5;8;20;45;70;101;184;271;526;969;1296;1895;-;-;1;2;3;1;5;3;8;16;26;41;77;141;340;869;1492;5150;-
2015;Cerebrovascular diseases;3;2;7;12;18;35;47;82;208;416;620;985;1421;2569;4571;5088;7314;-;1;8;6;5;19;29;25;74;148;264;380;539;835;1776;4163;6311;19001;-
2015;Stroke, not specified as haemorrhage or infarction;-;-;-;1;2;3;-;-;28;43;87;171;295;564;1065;1370;2321;-;-;-;-;-;-;1;1;5;14;20;36;75;138;360;944;1753;6473;-
2015;Diseases of arteries, arterioles and capillaries;-;2;1;1;4;10;15;43;89;163;262;432;516;822;1338;1280;2033;-;-;-;2;-;5;2;7;15;37;81;95;187;250;483;921;1320;4816;-
2015;Diseases of the respiratory system;8;29;11;16;31;31;57;99;275;568;1123;1949;2721;4658;7144;7277;10603;-;7;20;2;17;15;31;32;58;146;321;642;1160;1637;2738;4471;5556;14847;-
2015;Influenza;1;3;2;2;1;6;2;5;13;6;18;20;21;24;50;53;116;-;-;1;-;1;-;6;2;5;2;8;10;12;16;23;22;47;202;-
2015;Pneumonia;1;15;7;6;15;7;23;33;85;123;213;353;487;961;1765;2128;3994;-;2;12;-;7;5;12;13;23;33;63;89;156;211;467;1092;1653;6120;-
